ds,yhat,yhat_lower,yhat_upper,cultura_nome
2021-04-29,2.565251075793149,2.4587198234856458,2.6679105939023,Soja
2021-04-30,2.5658052000617135,2.465890431616001,2.6757152113312808,Soja
2021-05-03,2.569277808073587,2.458831161408894,2.6768687190896006,Soja
2021-05-04,2.5680195910114563,2.46302277441257,2.666931285904458,Soja
2021-05-05,2.566573636673192,2.4631157838281803,2.663481129719464,Soja
2021-05-06,2.568043152896612,2.467201199168342,2.666318710741658,Soja
2021-05-07,2.5682505959157913,2.4727723511551396,2.6663185969490173,Soja
2021-05-10,2.570268929555984,2.4708355362018426,2.67567710703893,Soja
2021-05-11,2.568367677973631,2.4700512570147883,2.673789182420407,Soja
2021-05-12,2.5661913144152018,2.4680739091478725,2.6726722898986894,Soja
2021-05-13,2.566839980045403,2.464441824132932,2.6686200212860833,Soja
2021-05-14,2.566134798667287,2.46215240535947,2.67056589645636,Soja
2021-05-17,2.5648834876598454,2.464118164835718,2.677516158203752,Soja
2021-05-18,2.56173372006915,2.4606116425935562,2.6692835783299507,Soja
2021-05-19,2.5582455097563863,2.4550724465011835,2.65607379305858,Soja
2021-05-20,2.5575326960237152,2.4519688453608035,2.658253879935815,Soja
2021-05-21,2.5554327556434315,2.4531629913567548,2.6612532458278095,Soja
2021-05-24,2.5499966522894573,2.443857010443759,2.6539963935933364,Soja
2021-05-25,2.5455278814709907,2.446316587885705,2.648892600361964,Soja
2021-05-26,2.5408000992594206,2.4373730252742964,2.644065998088536,Soja
2021-05-27,2.538953028748907,2.4382693297614577,2.645976198335389,Soja
2021-05-28,2.535849903483799,2.4350458189763335,2.642238446668735,Soja
2021-05-31,2.528433309127063,2.4205470871362955,2.6269519440973736,Soja
2021-06-01,2.5237188864502964,2.4202334112406936,2.6214673438590332,Soja
2021-06-02,2.518981623102677,2.4234540913706217,2.625234499709516,Soja
2021-06-03,2.517373311267751,2.4213742312702746,2.628701275681738,Soja
2021-06-04,2.5147650522470393,2.403634964764471,2.616860564189637,Soja
2021-06-07,2.510377936381091,2.408356209601479,2.615967491310622,Soja
2021-06-08,2.5071660137710916,2.4092780678511336,2.608985725439879,Soja
2021-06-09,2.5041536695816524,2.403125859282696,2.6134727689247743,Soja
2021-06-10,2.5044708539007594,2.398174264394505,2.608144214013989,Soja
2021-06-11,2.5039621714743663,2.402322949957833,2.603389626275853,Soja
2021-06-14,2.508372679431666,2.4046373403281245,2.609198749948378,Soja
2021-06-15,2.508208182023404,2.4059586445541377,2.609303259757069,Soja
2021-06-16,2.5082326765839533,2.4039548189996007,2.609917792965843,Soja
2021-06-17,2.511533560097132,2.414027952661498,2.6068510100396725,Soja
2021-06-18,2.513912926059175,2.4061172482101094,2.6161589390697393,Soja
2021-06-21,2.524227799878493,2.421402041910463,2.625033450280182,Soja
2021-06-22,2.525582082183228,2.4182194832022463,2.6351279785331863,Soja
2021-06-23,2.526848420547798,2.418261111815132,2.63009883402937,Soja
2021-06-24,2.5310898540325577,2.428013995267161,2.6320051392138875,Soja
2021-06-25,2.5340896401199076,2.4316336467957425,2.6402055427779985,Soja
2021-06-28,2.544248329672472,2.4432299833757094,2.647131573615685,Soja
2021-06-29,2.544878146147789,2.4437746884014153,2.644938368117463,Soja
2021-06-30,2.5451002198266988,2.445363825490838,2.6547976776401354,Soja
2021-07-01,2.5479969789161148,2.4339866240947163,2.650056926403171,Soja
2021-07-02,2.549376990110293,2.4429112171300433,2.649764238480319,Soja
2021-07-05,2.5533563973902513,2.453663763207791,2.6561876177537203,Soja
2021-07-06,2.5516177302786143,2.4555512155420898,2.652238157969225,Soja
2021-07-07,2.5493902790559995,2.4487455833337775,2.658809128148835,Soja
2021-07-08,2.5498031817142754,2.457363391131262,2.6482671654558385,Soja
2021-07-09,2.548712182620751,2.443216064253767,2.6485749875785327,Soja
2021-07-12,2.5458139730003806,2.444830052052988,2.642612969558336,Soja
2021-07-13,2.5421029644201676,2.4400660119543636,2.6406367923852283,Soja
2021-07-14,2.5381255718457147,2.4359688918552385,2.632507666791046,Soja
2021-07-15,2.5370415773160975,2.433798307411696,2.6366335223744053,Soja
2021-07-16,2.5347320005103833,2.429415551699626,2.6412747570379174,Soja
2021-07-19,2.5300113142204372,2.4321358298650955,2.6361869845882233,Soja
2021-07-20,2.5263268528919762,2.4201083914825565,2.6314134163716547,Soja
2021-07-21,2.5226885745326837,2.4243394844912642,2.6234268993012604,Soja
2021-07-22,2.5222443170200304,2.41443860743675,2.6232510334103027,Soja
2021-07-23,2.520857417394921,2.413728925365489,2.6219175027398856,Soja
2021-07-26,2.5203503851995506,2.417819813482682,2.6198229578148524,Soja
2021-07-27,2.5184478415764193,2.418727151485515,2.621978162307394,Soja
2021-07-28,2.5167203068411292,2.418249930315235,2.613382742866555,Soja
2021-07-29,2.518276883076465,2.416860412889026,2.621058402537201,Soja
2021-07-30,2.518941503955011,2.4145681446565,2.6252323549567507,Soja
2021-08-02,2.5245071680366125,2.418035131748398,2.6298079298874804,Soja
2021-08-03,2.5244812794323366,2.4203016447726795,2.6269296607373134,Soja
2021-08-04,2.5245032243616703,2.4176478330734725,2.631066778713218,Soja
2021-08-05,2.5276554475104978,2.4265920813366133,2.633070528799137,Soja
2021-08-06,2.5297395084190977,2.4232702531855357,2.6356185711067743,Soja
2021-08-09,2.53835337628568,2.4409905701987102,2.640440368647882,Soja
2021-08-10,2.5389139450234133,2.4377761417043424,2.6400536981331375,Soja
2021-08-11,2.5393067750896985,2.4367818875022,2.6454875730103518,Soja
2021-08-12,2.542620935798348,2.438086482401573,2.650425215314234,Soja
2021-08-13,2.54466891824194,2.4475024798185707,2.6472115978707076,Soja
2021-08-16,2.5521509795593147,2.4485504699854,2.6603834123225987,Soja
2021-08-17,2.552062557908607,2.4525690461812206,2.6674495185585143,Soja
2021-08-18,2.551710467294232,2.4538569754293826,2.6576402431062123,Soja
2021-08-19,2.5542095038943984,2.447278323638909,2.6500493056535115,Soja
2021-08-20,2.5553981532058745,2.4515070528935903,2.6485841743854803,Soja
2021-08-23,2.5602879076572393,2.463235454539443,2.664204200468117,Soja
2021-08-24,2.5594073199639125,2.461991824194372,2.6597287008814874,Soja
2021-08-25,2.5583322112986977,2.4637477062323905,2.654245239296986,Soja
2021-08-26,2.5601933603592344,2.4568036183535775,2.6686418838710826,Soja
2021-08-27,2.560842220726714,2.4572313161515105,2.6579047129856153,Soja
2021-08-30,2.5647827306763245,2.457883934117631,2.6678661398272556,Soja
2021-08-31,2.5638200625612395,2.470046992680871,2.672273925546472,Soja
2021-09-01,2.56277771560162,2.462756704008247,2.6672870467946943,Soja
2021-09-02,2.564780783041302,2.4690617272301774,2.669073385653352,Soja
2021-09-03,2.565672555760423,2.4621774347633596,2.6654100742419353,Soja
2021-09-06,2.570836439291726,2.46825848712696,2.6789941758956974,Soja
2021-09-07,2.5704022054456037,2.4720859856569986,2.669312738033108,Soja
2021-09-08,2.569924390345322,2.4649434041891913,2.6701400991348465,Soja
2021-09-09,2.5725131624890727,2.471145299905596,2.680181406841921,Soja
2021-09-10,2.5739971817729064,2.471719205833074,2.6800189463475235,Soja
2021-09-13,2.5808423843362394,2.4724741387216085,2.689941385606189,Soja
2021-09-14,2.58089777685845,2.477215442832472,2.688232289117412,Soja
2021-09-15,2.5808583858428173,2.474277296317426,2.68639966105321,Soja
2021-09-16,2.5838274314856804,2.485489913107981,2.6817009125409554,Soja
2021-09-17,2.5856284082474827,2.4874640339168814,2.6930863129364098,Soja
2021-09-20,2.5930192109747194,2.4831733405759295,2.6906309454876993,Soja
2021-09-21,2.593121068699888,2.4877020327566677,2.694055417150176,Soja
2021-09-22,2.59306386123499,2.4886168049092454,2.699577501097749,Soja
2021-09-23,2.5959546140241425,2.4934119967165933,2.7019488904063187,Soja
2021-09-24,2.597621493864901,2.4932654064643307,2.6979156612099793,Soja
2021-09-27,2.604330054814866,2.496037168300779,2.703748518933027,Soja
2021-09-28,2.6041306059970037,2.4959215170794753,2.7039548840423366,Soja
2021-09-29,2.6037446955035195,2.5012265546841927,2.7185960037029355,Soja
2021-09-30,2.6062846052452904,2.4982786940997617,2.709662169141288,Soja
2021-10-01,2.60758324538317,2.502672283725252,2.7090778294882325,Soja
2021-10-04,2.61312067410637,2.506728476755015,2.7065035468666205,Soja
2021-10-05,2.6125179574672637,2.510781197280106,2.714411293399752,Soja
2021-10-06,2.6117252922037886,2.5079986281566606,2.7122119217092853,Soja
2021-10-07,2.613855850282664,2.505855672166059,2.714803677364948,Soja
2021-10-08,2.6147429701592113,2.512299434432391,2.7197023407768572,Soja
2021-10-11,2.61903280292244,2.519364240439268,2.7321668481125654,Soja
2021-10-12,2.6180094040235655,2.5177526529652403,2.7158189765429417,Soja
2021-10-13,2.616793676181666,2.5088120936041673,2.7175720467884124,Soja
2021-10-14,2.6184992474255346,2.518380954945669,2.723195274214741,Soja
2021-10-15,2.6189603663600685,2.516202942198435,2.7189064346113856,Soja
2021-10-18,2.621983675944808,2.5195317790694247,2.7204376345959598,Soja
2021-10-19,2.620550893763805,2.513011103125492,2.7201309489769576,Soja
2021-10-20,2.618938215219397,2.514830196401917,2.728101411285334,Soja
2021-10-21,2.620263733563136,2.512142390469641,2.7155783756095646,Soja
2021-10-22,2.62036660653328,2.5183285396265784,2.728957972366775,Soja
2021-10-25,2.622499040527491,2.5205188190126147,2.7223662445832746,Soja
2021-10-26,2.6208484639832808,2.5156585888581593,2.728591911884442,Soja
2021-10-27,2.6190659930408757,2.5164220205354906,2.7223990147913897,Soja
2021-10-28,2.620274071414894,2.5219483126794136,2.7238054310374675,Soja
2021-10-29,2.6203154827478716,2.5245206615401417,2.7276995374327893,Soja
2021-11-01,2.622621361454492,2.5214996107046193,2.7315770680161005,Soja
2021-11-02,2.6211494888082436,2.5240993746584937,2.7243075692431242,Soja
2021-11-03,2.6196037813042508,2.5117758336491853,2.720123493346662,Soja
2021-11-04,2.6211032294931926,2.523658512840463,2.723736907031711,Soja
2021-11-05,2.6214858144709603,2.522439671005181,2.72394857100972,Soja
2021-11-08,2.625047137245295,2.523020622923098,2.7298726321346303,Soja
2021-11-09,2.624043277131038,2.5171605787651665,2.7305423206145454,Soja
2021-11-10,2.6229742931264406,2.5131977501000065,2.7194396053853414,Soja
2021-11-11,2.6249486707663956,2.5226819194892665,2.7304940700678153,Soja
2021-11-12,2.6257936333815177,2.5237439901748604,2.7260391478220036,Soja
2021-11-15,2.63056080698216,2.5205605084911786,2.7338771367489163,Soja
2021-11-16,2.629865499872478,2.529023130364799,2.731410556128572,Soja
2021-11-17,2.629043936080964,2.5242872817417905,2.731577896980658,Soja
2021-11-18,2.631197647973819,2.5275068709094586,2.740915832104307,Soja
2021-11-19,2.6321483138459536,2.5291668565876146,2.7314610146096165,Soja
2021-11-22,2.6367593160987775,2.5372646786268174,2.741103453425126,Soja
2021-11-23,2.6358522354031737,2.528266446818652,2.7321837433329748,Soja
2021-11-24,2.6347424025550943,2.5307013806788876,2.735705478616128,Soja
2021-11-25,2.6365358851154856,2.5311959895267857,2.741946935083534,Soja
2021-11-26,2.6370604328694056,2.5299630944828237,2.741268362255954,Soja
2021-11-29,2.6400779472330074,2.5358033367677235,2.7398511486473502,Soja
2021-11-30,2.6385663849933216,2.5347804700180285,2.744108289545354,Soja
2021-12-01,2.636832897297921,2.5351566634186713,2.740033164079018,Soja
2021-12-02,2.637994445596867,2.529333700394476,2.7482628661936213,Soja
2021-12-03,2.6378895466611856,2.5414589142968094,2.7403934269377888,Soja
2021-12-06,2.63913366134465,2.53856231414887,2.743485819245495,Soja
2021-12-07,2.6370983077277046,2.5366861399383973,2.7466139405337016,Soja
2021-12-08,2.6348863007966568,2.534815373518973,2.7381388355202256,Soja
2021-12-09,2.6356194543923044,2.531285828315875,2.7318211636526026,Soja
2021-12-10,2.635139566004929,2.530704211370538,2.7396727761553166,Soja
2021-12-13,2.635587441120675,2.5324152314817963,2.731742058184717,Soja
2021-12-14,2.6333909652136023,2.53337223593216,2.741676072317415,Soja
2021-12-15,2.6310635820565933,2.5269798903442218,2.7382110874254204,Soja
2021-12-16,2.6317212894868716,2.5319718345113356,2.7335561181408794,Soja
2021-12-17,2.631199004255979,2.5348172625785326,2.730452881711276,Soja
2021-12-20,2.6316379613984267,2.5351632136279405,2.7276898566997145,Soja
2021-12-21,2.6294492667916503,2.5289863806700295,2.7369620364732805,Soja
2021-12-22,2.6271206147556545,2.5324901384402945,2.73118305299155,Soja
2021-12-23,2.6277598283995016,2.5184001987930933,2.728723836869218,Soja
2021-12-24,2.627194306374934,2.523862135690955,2.7294697961656853,Soja
2021-12-27,2.627294009605687,2.5174059351007383,2.7248475416220557,Soja
2021-12-28,2.6249078422986907,2.518210885421043,2.7294830448358853,Soja
2021-12-29,2.6223355548988896,2.524400405357648,2.7297686731192403,Soja
2021-12-30,2.6226846924768337,2.5200548792450803,2.7296537269047434,Soja
2021-12-31,2.6217837818126903,2.5149798185114602,2.728181153566372,Soja
2022-01-03,2.6136647453846993,2.5112170115206256,2.7204545534714244,Soja
2022-01-04,2.60847485412458,2.4942679371771352,2.701308175498956,Soja
2022-01-05,2.6030772025571123,2.4921380575554677,2.7101306250399397,Soja
2022-01-06,2.6005866245598206,2.497990968418494,2.701001250915807,Soja
2022-01-07,2.5968393343388403,2.501457008086266,2.6981795082838254,Soja
2022-01-10,2.587191258656444,2.4789795817271663,2.6979282378916376,Soja
2022-01-11,2.5815296473466716,2.472848310729707,2.6829261156427493,Soja
2022-01-12,2.5756907070246906,2.4790543085537236,2.679246825121462,Soja
2022-01-13,2.5727951284029884,2.471057739175171,2.6769603190204894,Soja
2022-01-14,2.5686841350715164,2.464410154982161,2.6681624615995165,Soja
2022-01-17,2.558228692232472,2.4535795625226378,2.6629012879080705,Soja
2022-01-18,2.552399666576505,2.45401509909113,2.6508923530209434,Soja
2022-01-19,2.5464453903015,2.4423222298010523,2.6468759497180785,Soja
2022-01-20,2.543486030609765,2.449137362030146,2.646269818761639,Soja
2022-01-21,2.5393615991924676,2.4375240024868043,2.6468997608126603,Soja
2022-01-24,2.5291484585233914,2.4305099085974593,2.62780186947878,Soja
2022-01-25,2.523486601005322,2.4132539991491817,2.620901967988219,Soja
2022-01-26,2.517738706273584,2.4197911434889834,2.6239960901863286,Soja
2022-01-27,2.515022832811129,2.4065663946086846,2.6167329025803325,Soja
2022-01-28,2.51117727167661,2.403617831887993,2.604682344531899,Soja
2022-01-31,2.502003883957068,2.4029082707771723,2.605380193015196,Soja
2022-02-01,2.4967564201694032,2.3898566051327323,2.593346068172545,Soja
2022-02-02,2.4914585243999574,2.384059344547894,2.5904530481438064,Soja
2022-02-03,2.489230213971663,2.3844139148323635,2.5940685466114237,Soja
2022-02-04,2.4859122617727345,2.3823415119772373,2.590236742155126,Soja
2022-02-07,2.478591931912291,2.3721751253821086,2.580040492091504,Soja
2022-02-08,2.474062767216726,2.372957317684162,2.5757721571843795,Soja
2022-02-09,2.4695383415852707,2.368252074936687,2.570210677431446,Soja
2022-02-10,2.4681409052528736,2.3689353243761437,2.5672970293403705,Soja
2022-02-11,2.4657127041029043,2.363505491933379,2.5698403366726126,Soja
2022-02-14,2.4614139690795755,2.355189742250589,2.569192361089893,Soja
2022-02-15,2.458002698684206,2.3564354896891984,2.555013877099675,Soja
2022-02-16,2.454644440619452,2.351701602289228,2.564168748939722,Soja
2022-02-17,2.4544547991715944,2.3483836344801428,2.5531461852354456,Soja
2022-02-18,2.453267734052132,2.341898010039396,2.5651523787819026,Soja
2022-02-21,2.452786098244377,2.349575998204676,2.5511300305503624,Soja
2022-02-22,2.4506359796952917,2.3436736093264936,2.550359711833287,Soja
2022-02-23,2.4485091931271934,2.3487041281659162,2.5449130797317445,Soja
2022-02-24,2.4495057008599077,2.350125546946063,2.5573553302826157,Soja
2022-02-25,2.4494434346094716,2.353053297055346,2.552498756819841,Soja
2022-02-28,2.451809172045211,2.3590574844929795,2.550084396016987,Soja
2022-03-01,2.450382497965559,2.347130626470639,2.5614996901983713,Soja
2022-03-02,2.448844064868772,2.3422361563719054,2.548626679324874,Soja
2022-03-03,2.450282866588618,2.3468755088796796,2.5489132341042926,Soja
2022-03-04,2.4505078987659443,2.345360373011678,2.5473569618563188,Soja
2022-03-07,2.4527520394453357,2.3519047919251572,2.561796567114872,Soja
2022-03-08,2.4509524309983446,2.3484502590572176,2.5430932434768323,Soja
2022-03-09,2.448879602299684,2.3480345498872874,2.553852636908628,Soja
2022-03-10,2.449629664553178,2.349440619148418,2.540882206552887,Soja
2022-03-11,2.4490214953641436,2.3443300129392575,2.547606806803911,Soja
2022-03-14,2.448035996781261,2.3463655022359906,2.5549054918110756,Soja
2022-03-15,2.444972965660267,2.337405709449621,2.5455877429034866,Soja
2022-03-16,2.441575832392146,2.342211357298181,2.5423193780948026,Soja
2022-03-17,2.4409620386766884,2.339043873450215,2.5448857707654877,Soja
2022-03-18,2.438972399615557,2.339008545306946,2.546064218916191,Soja
2022-03-21,2.4339558724849772,2.336455397078846,2.5281928324273024,Soja
2022-03-22,2.429656754049261,2.3299777945127502,2.5284283378895647,Soja
2022-03-23,2.425109125927018,2.3213774464596257,2.5204034471349277,Soja
2022-03-24,2.423446840558287,2.3187858389941667,2.524142167680188,Soja
2022-03-25,2.4205248852008596,2.3127186046657493,2.519390840253595,Soja
2022-03-28,2.413511627337937,2.3105555473850004,2.5169339619877373,Soja
2022-03-29,2.408834146091659,2.299901570397419,2.5154917851858007,Soja
2022-03-30,2.40405482896944,2.2979540335244106,2.510520944046393,Soja
2022-03-31,2.4023051314015795,2.298033833199222,2.500611800026375,Soja
2022-04-01,2.399434987735164,2.2959904666381084,2.4962486968938356,Soja
2022-04-04,2.393326786860077,2.290936955812667,2.498626408035711,Soja
2022-04-05,2.3891625744298626,2.2835978034563102,2.4879095748271323,Soja
2022-04-06,2.3849795005736727,2.275602705929321,2.485833965057786,Soja
2022-04-07,2.383893911382844,2.279767644202666,2.4824623884305193,Soja
2022-04-08,2.38174023045869,2.2731940613584425,2.484501496679306,Soja
2022-04-11,2.3779423883466153,2.2706825158965165,2.477520357981891,Soja
2022-04-12,2.374554000394585,2.2745944441880415,2.48091344674761,Soja
2022-04-13,2.3736573111207173,2.262056237387191,2.481855446915812,Soja
2022-04-14,2.3758288594161776,2.277962092210091,2.4737553170049433,Soja
2022-04-15,2.376893961709087,2.270747029318639,2.4825985458667024,Soja
2022-04-18,2.3824573091768975,2.2827406496131646,2.4859180798490614,Soja
2022-04-19,2.38207790142915,2.2752957644864096,2.486598743921293,Soja
2022-04-20,2.3816029398128356,2.273769497624357,2.487935245874078,Soja
2022-04-21,2.3841386573259378,2.2839695490652137,2.4766651218097526,Soja
2022-04-22,2.385512107389963,2.2792535940590755,2.48601087140701,Soja
2022-04-25,2.391694170381936,2.279315651920011,2.490864720027559,Soja
2022-04-26,2.391430204907417,2.28513862374696,2.4931696209896534,Soja
2022-04-27,2.3910308441950936,2.2891925135031537,2.4948085592856732,Soja
2022-04-28,2.393605035970447,2.296488186982404,2.4960281279717536,Soja
2022-04-29,2.3949818099887645,2.2975916247866897,2.498209178086554,Soja
2022-05-02,2.4009681330130452,2.2992031045507506,2.507450397325484,Soja
2022-05-03,2.400566530212304,2.2980117005898406,2.505777209353325,Soja
2022-05-04,2.399988570315716,2.2995582914839785,2.505249476161555,Soja
2022-05-05,2.4023387454260763,2.292877131308228,2.5071365122600926,Soja
2022-05-06,2.4034407554872885,2.304446858925961,2.5068484025601823,Soja
2022-05-09,2.408236633079501,2.308014325882524,2.504738287499378,Soja
2022-05-10,2.4072948119946855,2.2978627504088935,2.518696680109693,Soja
2022-05-11,2.4060950109359562,2.3029520859618535,2.505225754781,Soja
2022-05-12,2.407736968455444,2.3114536751401067,2.5110970189941546,Soja
2022-05-13,2.408040936493435,2.3047315978777574,2.512146035461595,Soja
2022-05-16,2.4098959042740797,2.298248629247211,2.5136384167515473,Soja
2022-05-17,2.407799815838678,2.3043249037718967,2.502902474657814,Soja
2022-05-18,2.4053691512390927,2.308138546288207,2.504134956375182,Soja
2022-05-19,2.4057139167456394,2.3077074781046916,2.506713566987345,Soja
2022-05-20,2.404667381910955,2.305035963207867,2.5056348756411286,Soja
2022-05-23,2.4023204318964,2.2928564134078173,2.509216926914398,Soja
2022-05-24,2.3988417015652472,2.2970524045793117,2.5078910818801514,Soja
2022-05-25,2.3950761789107147,2.289443589695071,2.5041632273369188,Soja
2022-05-26,2.394159096259396,2.280812576042346,2.4971490865046193,Soja
2022-05-27,2.3919495458743865,2.2951762270801703,2.5015630250564413,Soja
2022-05-30,2.386961434396414,2.2730804448050463,2.4900926983703933,Soja
2022-05-31,2.3829644524217612,2.282947485014299,2.4847209365593685,Soja
2022-06-01,2.378896570049262,2.2805937481422474,2.4884192150224598,Soja
2022-06-02,2.3779096776574806,2.277099903390865,2.4857740602438416,Soja
2022-06-03,2.375875917030756,2.274607605379911,2.470490174675565,Soja
2022-06-06,2.372955539191801,2.267837429243322,2.474390710600763,Soja
2022-06-07,2.3701598567749484,2.269709733080146,2.4685885882751415,Soja
2022-06-08,2.367536030949766,2.2667893567708766,2.4726204251779884,Soja
2022-06-09,2.3682203116937552,2.262307024851925,2.4755015795385384,Soja
2022-06-10,2.3680642111579413,2.266567071276377,2.4792616819674227,Soja
2022-06-13,2.3717407321396813,2.268463605404445,2.4683351385406374,Soja
2022-06-14,2.3713538635604112,2.2692593308880404,2.4713039835109525,Soja
2022-06-15,2.371180192715454,2.2623287764351163,2.4757745785736422,Soja
2022-06-16,2.374314584089511,2.263909250634535,2.4797018507092803,Soja
2022-06-17,2.376566123465026,2.2708394122649924,2.472771272085377,Soja
2022-06-20,2.386789124931508,2.277348942527782,2.4899422739340316,Soja
2022-06-21,2.388225484535079,2.2846477445991056,2.4868244001787803,Soja
2022-06-22,2.389635427936228,2.282366644285593,2.5010217408717734,Soja
2022-06-23,2.394083384456878,2.2870589643241583,2.4868184345095727,Soja
2022-06-24,2.3973527876995258,2.290895827765823,2.500032234747596,Soja
2022-06-27,2.4086823057070634,2.299025120303728,2.513330172879683,Soja
2022-06-28,2.4098116168397183,2.3080682782336392,2.5137695082008062,Soja
2022-06-29,2.4105793432767584,2.3090597366024643,2.5134849679839357,Soja
2022-06-30,2.414061407398433,2.305230534737247,2.5116987898250644,Soja
2022-07-01,2.4160590896919887,2.306630929656054,2.515800207662807,Soja
2022-07-04,2.4220043924304635,2.3138030286299194,2.5256249865594222,Soja
2022-07-05,2.42092992459882,2.316182118484875,2.521183459042467,Soja
2022-07-06,2.4193565785227906,2.3233217617055795,2.515383223153949,Soja
2022-07-07,2.420405038806979,2.321045100915994,2.526055079063863,Soja
2022-07-08,2.4199230261630413,2.3216113607219806,2.525742879628707,Soja
2022-07-11,2.4186219148845916,2.319016598553482,2.5201415890503998,Soja
2022-07-12,2.4153474122111587,2.310551255746056,2.5176980406470437,Soja
2022-07-13,2.411751487303792,2.3055128218311003,2.5110536414943043,Soja
2022-07-14,2.410991335693849,2.303155098661476,2.5071314165942895,Soja
2022-07-15,2.4089465765659726,2.306909398989462,2.5087119713745127,Soja
2022-07-18,2.404670055130024,2.2971089513115093,2.5165769664037145,Soja
2022-07-19,2.4010239102447257,2.3005896397421495,2.5071079282190447,Soja
2022-07-20,2.3973752332594045,2.2982009793455718,2.500925487293882,Soja
2022-07-21,2.3968769408168398,2.2922324654997186,2.496810559693422,Soja
2022-07-22,2.395398203946869,2.290751797245505,2.494260539196206,Soja
2022-07-25,2.394455348649677,2.2898789488506273,2.487989285131977,Soja
2022-07-26,2.3923780055766355,2.292477394846778,2.496498113716919,Soja
2022-07-27,2.3904731082498025,2.293926977621189,2.4933259392480513,Soja
2022-07-28,2.3918568984860555,2.289688120547721,2.492918703479575,Soja
2022-07-29,2.3923601151523335,2.283969085163745,2.490519975915487,Soja
2022-08-01,2.3975700644125935,2.292673281582276,2.495349542731925,Soja
2022-08-02,2.3974850964400662,2.2923427606007345,2.494627104499765,Soja
2022-08-03,2.39748402368306,2.2935608706640327,2.507038387291387,Soja
2022-08-04,2.4006517444527047,2.292582514688378,2.506884205826187,Soja
2022-08-05,2.4027913380520456,2.305738750144068,2.514196839215226,Soja
2022-08-08,2.411813336118268,2.3020884378042457,2.5088880863456504,Soja
2022-08-09,2.4125865166484086,2.315303767134737,2.509794948736299,Soja
2022-08-10,2.4132262916787885,2.3136142000052,2.5133136120866983,Soja
2022-08-11,2.416818345849794,2.3185571318551745,2.5177335036261304,Soja
2022-08-12,2.4191712507476417,2.3140619689385695,2.518767522816166,Soja
2022-08-15,2.42768546956392,2.317932382706054,2.524293204883153,Soja
2022-08-16,2.427964289469672,2.320991105724048,2.535603830780533,Soja
2022-08-17,2.427982983296664,2.3291492657769597,2.530297387508068,Soja
2022-08-18,2.4308517121366156,2.330987853636248,2.538172126153665,Soja
2022-08-19,2.4324046062604907,2.323030112861655,2.5367593715069567,Soja
2022-08-22,2.438316906157285,2.326521988995115,2.53174069252282,Soja
2022-08-23,2.4377437712039685,2.330637377858314,2.54095742255858,Soja
2022-08-24,2.4369558393383075,2.32984093160694,2.539583040918988,Soja
2022-08-25,2.439082651984991,2.341589653000985,2.539713996131508,Soja
2022-08-26,2.439975038866811,2.3454920476558563,2.543919011943054,Soja
2022-08-29,2.4445158304785846,2.3490178001712154,2.5530257477124496,Soja
2022-08-30,2.443713312282919,2.344755710451766,2.551947145583893,Soja
2022-08-31,2.4428140202158324,2.3361482109021434,2.544860057584021,Soja
2022-09-01,2.444945313396712,2.342284174122507,2.5470104567237177,Soja
2022-09-02,2.4459530035005903,2.333201065064432,2.555456033901909,Soja
2022-09-05,2.451418155834273,2.3441931436357053,2.5583776131529645,Soja
2022-09-06,2.4510781461443085,2.3504127310039387,2.55474641189228,Soja
2022-09-07,2.450695934231875,2.350471104230999,2.5475406137845242,Soja
2022-09-08,2.4533841371957057,2.353294264471255,2.5615425476280653,Soja
2022-09-09,2.454973628311178,2.348995550614705,2.5535671131255913,Soja
2022-09-12,2.4621892944516035,2.362584744091529,2.563033206438284,Soja
2022-09-13,2.4623905126162513,2.365552974253419,2.5722572010594247,Soja
2022-09-14,2.4625094370038023,2.354504510181074,2.558594321104541,Soja
2022-09-15,2.4656495850030455,2.364351994976684,2.5751500179799356,Soja
2022-09-16,2.4676344414950386,2.3653608361803378,2.5722226952291614,Soja
2022-09-19,2.4756494739243595,2.3720975671679403,2.5837071511918115,Soja
2022-09-20,2.4759811815413206,2.371330929846793,2.5786787877078465,Soja
2022-09-21,2.4761631131663533,2.3668847022140826,2.576496569708605,Soja
2022-09-22,2.4793011971884624,2.3745099039919766,2.5912713028315353,Soja
2022-09-23,2.481222471786883,2.379947707673592,2.581239648448931,Soja
2022-09-26,2.4887256585153135,2.376963463627641,2.592926866352757,Soja
2022-09-27,2.4887982642268094,2.3841143614257905,2.591934155744292,Soja
2022-09-28,2.4886866077964678,2.37906044111331,2.5874098947012034,Soja
2022-09-29,2.491502327686556,2.3880501671967327,2.589999248443951,Soja
2022-09-30,2.4930778275912475,2.399804738847264,2.5961827717735573,Soja
2022-10-03,2.4994490344991953,2.3913907593391617,2.596533815624292,Soja
2022-10-04,2.4991248464079994,2.395839392052023,2.6052083661158854,Soja
2022-10-05,2.4986109969633814,2.392319543930741,2.600206652877712,Soja
2022-10-06,2.5010207299601817,2.397633749719943,2.605784535386186,Soja
2022-10-07,2.5021874711569674,2.3945224047220117,2.6057602051234565,Soja
2022-10-10,2.5073193686199815,2.408571574456012,2.6077154615922313,Soja
2022-10-11,2.5065776023555726,2.4068462352850064,2.6074318937627936,Soja
2022-10-12,2.505643693960917,2.401188839041137,2.611674204489242,Soja
2022-10-13,2.5076309321800188,2.403470920273747,2.614174389355295,Soja
