id,data,cultura_nome,preco_fecho_kg
1164,2021-06-17,Soja,2.3900617973898752
1165,2021-06-18,Soja,2.4175447183223873
1166,2021-06-21,Soja,2.395062388439611
1167,2021-06-22,Soja,2.3691202647786596
1168,2021-06-23,Soja,2.3776127079966582
1169,2021-06-24,Soja,2.349862485881502
1170,2021-06-25,Soja,2.358980022811404
1171,2021-06-28,Soja,2.3673113994131154
1172,2021-06-29,Soja,2.3771968474247753
1173,2021-06-30,Soja,2.389970095145449
1174,2021-07-01,Soja,2.423528736008481
1175,2021-07-02,Soja,2.419133086813043
1176,2021-07-05,Soja,2.450272619628111
1177,2021-07-06,Soja,2.4975081842608975
1178,2021-07-07,Soja,2.507529496822141
1179,2021-07-08,Soja,2.5206382491629884
1180,2021-07-09,Soja,2.521530625878351
1181,2021-07-12,Soja,2.4988938280919593
1182,2021-07-13,Soja,2.4857860712719573
1183,2021-07-14,Soja,2.4373082915117066
1184,2021-07-15,Soja,2.46606477318115
1185,2021-07-16,Soja,2.470416540297272
1186,2021-07-19,Soja,2.5289428569534564
1187,2021-07-20,Soja,2.5077211731936933
1188,2021-07-21,Soja,2.4978252826957528
1189,2021-07-22,Soja,2.5009527576903543
1190,2021-07-23,Soja,2.4979111112067924
1191,2021-07-26,Soja,2.4752516363935357
1192,2021-07-27,Soja,2.4796284223623206
1193,2021-07-28,Soja,2.4476664383033464
1194,2021-07-29,Soja,2.428784082213504
1195,2021-07-30,Soja,2.4959833069114046
1196,2021-08-02,Soja,2.4587259907955823
1197,2021-08-03,Soja,2.4778941706156234
1198,2021-08-04,Soja,2.4601644675420467
1199,2021-08-05,Soja,2.497284821088082
1200,2021-08-06,Soja,2.495417100767477
1201,2021-08-09,Soja,2.4906606058035865
1202,2021-08-10,Soja,2.469052559894549
1203,2021-08-11,Soja,2.4800035770574786
1204,2021-08-12,Soja,2.50704432197154
1205,2021-08-13,Soja,2.507848113457043
1206,2021-08-16,Soja,2.5144325897773707
1207,2021-08-17,Soja,2.5263814504010136
1208,2021-08-18,Soja,2.565375795022394
1209,2021-08-19,Soja,2.5760207684707352
1210,2021-08-20,Soja,2.5497814004174675
1211,2021-08-23,Soja,2.5406341620645776
1212,2021-08-24,Soja,2.4817500384199964
1213,2021-08-25,Soja,2.466928992139675
1214,2021-08-26,Soja,2.48940878956442
1215,2021-08-27,Soja,2.4696569200767713
1216,2021-08-30,Soja,2.4668148515813217
1217,2021-08-31,Soja,2.4434356000211745
1218,2021-09-01,Soja,2.461637547678704
1219,2021-09-02,Soja,2.464933785453195
1220,2021-09-03,Soja,2.4571963371240564
1221,2021-09-06,Soja,2.449584222066463
1222,2021-09-07,Soja,2.45351596725376
1223,2021-09-08,Soja,2.522162822858822
1224,2021-09-09,Soja,2.478699672139505
1225,2021-09-10,Soja,2.4972043863134656
1226,2021-09-13,Soja,2.48660446114009
1227,2021-09-14,Soja,2.488406949141605
1228,2021-09-15,Soja,2.4919235712168013
1229,2021-09-16,Soja,2.507982398474727
1230,2021-09-17,Soja,2.511963163112272
1231,2021-09-20,Soja,2.532274607578902
1232,2021-09-21,Soja,2.506740436398686
1233,2021-09-22,Soja,2.5244244248676404
1234,2021-09-23,Soja,2.515761860260902
1235,2021-09-24,Soja,2.5369180009161276
1236,2021-09-27,Soja,2.5715266726777837
1237,2021-09-28,Soja,2.5971420133138072
1238,2021-09-29,Soja,2.5922128892560905
1239,2021-09-30,Soja,2.5997722873620153
1240,2021-10-01,Soja,2.5596659617213704
1241,2021-10-04,Soja,2.594189852729593
1242,2021-10-05,Soja,2.6117628003172637
1243,2021-10-06,Soja,2.6161253661718455
1244,2021-10-07,Soja,2.6337631168678763
1245,2021-10-08,Soja,2.6386801084485736
1246,2021-10-11,Soja,2.656830423608683
1247,2021-10-12,Soja,2.6624488408057814
1248,2021-10-13,Soja,2.659979884807291
1249,2021-10-14,Soja,2.675564370640705
1250,2021-10-15,Soja,2.6431986413657294
1251,2021-10-18,Soja,2.6665811361400356
1252,2021-10-19,Soja,2.7145852803545023
1253,2021-10-20,Soja,2.7142864805278273
1254,2021-10-21,Soja,2.743741745296923
1255,2021-10-22,Soja,2.7415985268643692
1256,2021-10-25,Soja,2.699878531713932
1257,2021-10-26,Soja,2.7160793646473365
1258,2021-10-27,Soja,2.7030440174275556
1259,2021-10-28,Soja,2.7559169981788685
1260,2021-10-29,Soja,2.7539423787949384
1261,2021-11-01,Soja,2.7742145360413684
1262,2021-11-02,Soja,2.7846665017560728
1263,2021-11-03,Soja,2.719495403216157
1264,2021-11-04,Soja,2.737912229456151
1265,2021-11-05,Soja,2.701804447305486
1266,2021-11-08,Soja,2.703401088282739
1267,2021-11-09,Soja,2.662714845563354
1268,2021-11-10,Soja,2.6801643735447525
1269,2021-11-11,Soja,2.6396153232865087
1270,2021-11-12,Soja,2.6543889053214733
1271,2021-11-15,Soja,2.652706069189927
1272,2021-11-16,Soja,2.675587079099712
1273,2021-11-17,Soja,2.686221187391256
1274,2021-11-18,Soja,2.709828882880727
1275,2021-11-19,Soja,2.730748987394033
1276,2021-11-22,Soja,2.735267203286051
1277,2021-11-23,Soja,2.72176696444757
1278,2021-11-24,Soja,2.7364141875631827
1279,2021-11-25,Soja,2.7349781597010114
1280,2021-11-26,Soja,2.738039098376366
1281,2021-11-29,Soja,2.7497258613674442
1282,2021-11-30,Soja,2.7511448335165354
1283,2021-12-01,Soja,2.7878040969429327
1284,2021-12-02,Soja,2.7673805937530833
1285,2021-12-03,Soja,2.770107440015921
1286,2021-12-06,Soja,2.7737150420533188
1287,2021-12-07,Soja,2.744461791392037
1288,2021-12-08,Soja,2.7079553073637754
1289,2021-12-09,Soja,2.725437508472727
1290,2021-12-10,Soja,2.743298170396022
1291,2021-12-13,Soja,2.756548701848053
1292,2021-12-14,Soja,2.7629665923839295
1293,2021-12-15,Soja,2.7556962703379733
1294,2021-12-16,Soja,2.762015127087377
1295,2021-12-17,Soja,2.7576527388758887
1296,2021-12-20,Soja,2.775982022954039
1297,2021-12-21,Soja,2.7769621906757043
1298,2021-12-22,Soja,2.74235537766784
1299,2021-12-23,Soja,2.743810081531456
1300,2021-12-24,Soja,2.736786878608154
1301,2021-12-27,Soja,2.7171923792129786
1302,2021-12-28,Soja,2.7233638532105613
1303,2021-12-29,Soja,2.748168480462915
1304,2021-12-30,Soja,2.696842142066762
1305,2021-12-31,Soja,2.7028970320379293
1306,2022-01-03,Soja,2.7435620610478297
1307,2022-01-04,Soja,2.750548873345512
1308,2022-01-05,Soja,2.74929727787748
1309,2022-01-06,Soja,2.7368414404096515
1310,2022-01-07,Soja,2.7063319170857145
1311,2022-01-10,Soja,2.7150220678948465
1312,2022-01-11,Soja,2.6702735846456256
1313,2022-01-12,Soja,2.6416921918567855
1314,2022-01-13,Soja,2.6309447628885243
1315,2022-01-14,Soja,2.6269646996758103
1316,2022-01-17,Soja,2.610488604140849
1317,2022-01-18,Soja,2.633608677001405
1318,2022-01-19,Soja,2.569443764921952
1319,2022-01-20,Soja,2.5692701462205476
1320,2022-01-21,Soja,2.5852465018219926
1321,2022-01-24,Soja,2.598167700236378
1322,2022-01-25,Soja,2.5695974844148077
1323,2022-01-26,Soja,2.5656718331687873
1324,2022-01-27,Soja,2.552984187078512
1325,2022-01-28,Soja,2.543174288418672
1326,2022-01-31,Soja,2.5046147353978867
1327,2022-02-01,Soja,2.4860156081379365
1328,2022-02-02,Soja,2.4916933880111496
1329,2022-02-03,Soja,2.4925266211816863
1330,2022-02-04,Soja,2.5029334649614983
1331,2022-02-07,Soja,2.4803681386427243
1332,2022-02-08,Soja,2.482581722506902
1333,2022-02-09,Soja,2.4616000285346344
1334,2022-02-10,Soja,2.4739107692828104
1335,2022-02-11,Soja,2.4778848381014327
1336,2022-02-14,Soja,2.477957380470276
1337,2022-02-15,Soja,2.4487099736474875
1338,2022-02-16,Soja,2.43917770659655
1339,2022-02-17,Soja,2.4533197931396935
1340,2022-02-18,Soja,2.43246868193861
1341,2022-02-21,Soja,2.4182029323409524
1342,2022-02-22,Soja,2.404706795759955
1343,2022-02-23,Soja,2.3737762291402627
1344,2022-02-24,Soja,2.4408096752423747
1345,2022-02-25,Soja,2.4552827095709415
1346,2022-02-28,Soja,2.4626583866354705
1347,2022-03-01,Soja,2.464927848455006
1348,2022-03-02,Soja,2.4322457362412853
1349,2022-03-03,Soja,2.391437763487576
1350,2022-03-04,Soja,2.4167721570624905
1351,2022-03-07,Soja,2.4320361184570523
1352,2022-03-08,Soja,2.4149941853911914
1353,2022-03-09,Soja,2.3825538845347967
1354,2022-03-10,Soja,2.3843365034075426
1355,2022-03-11,Soja,2.4110152275645635
1356,2022-03-14,Soja,2.440479158112133
1357,2022-03-15,Soja,2.451428100276709
1358,2022-03-16,Soja,2.4081872719366553
1359,2022-03-17,Soja,2.3902641884050326
1360,2022-03-18,Soja,2.3845191908300905
1361,2022-03-21,Soja,2.337467710444438
1362,2022-03-22,Soja,2.325877806956893
1363,2022-03-23,Soja,2.2905539648601962
1364,2022-03-24,Soja,2.282438583571493
1365,2022-03-25,Soja,2.244481056011997
1366,2022-03-28,Soja,2.2563265666595305
1367,2022-03-29,Soja,2.254361346939657
1368,2022-03-30,Soja,2.258636389498639
1369,2022-03-31,Soja,2.2442433534500736
1370,2022-04-01,Soja,2.206853468377736
1371,2022-04-04,Soja,2.1608839964765045
1372,2022-04-05,Soja,2.1851612032814978
1373,2022-04-06,Soja,2.209830731517388
1374,2022-04-07,Soja,2.232623962095861
1375,2022-04-08,Soja,2.2144060615098806
1376,2022-04-11,Soja,2.1948170954053707
1377,2022-04-12,Soja,2.191077014479943
1378,2022-04-13,Soja,2.1918530638314957
1379,2022-04-14,Soja,2.201857531430033
1380,2022-04-15,Soja,2.2084755116476216
1381,2022-04-18,Soja,2.1948847472683486
1382,2022-04-19,Soja,2.203518822725576
1383,2022-04-20,Soja,2.17853288916295
1384,2022-04-21,Soja,2.176332539524177
1385,2022-04-22,Soja,2.264171914798985
1386,2022-04-25,Soja,2.290758723889199
1387,2022-04-26,Soja,2.3633328241694844
1388,2022-04-27,Soja,2.346259792260247
1389,2022-04-28,Soja,2.3359150803631445
1390,2022-04-29,Soja,2.3468715045273094
1391,2022-05-02,Soja,2.4047271098995577
1392,2022-05-03,Soja,2.3475228086903854
1393,2022-05-04,Soja,2.322821716993325
1394,2022-05-05,Soja,2.370394132487319
1395,2022-05-06,Soja,2.387140905440543
1396,2022-05-09,Soja,2.4183069283834033
1397,2022-05-10,Soja,2.3985479170390853
1398,2022-05-11,Soja,2.3979731478154243
1399,2022-05-12,Soja,2.40454624133584
1400,2022-05-13,Soja,2.3655209537002118
1401,2022-05-16,Soja,2.366499653192964
1402,2022-05-17,Soja,2.312657388826413
1403,2022-05-18,Soja,2.3372945446254767
1404,2022-05-19,Soja,2.316143311355399
1405,2022-05-20,Soja,2.2819786157462407
1406,2022-05-23,Soja,2.2572747127053496
1407,2022-05-24,Soja,2.259211619869286
1408,2022-05-25,Soja,2.2595321771043784
1409,2022-05-26,Soja,2.2393309676331934
1410,2022-05-27,Soja,2.2207708177804726
1411,2022-05-30,Soja,2.229564576458782
1412,2022-05-31,Soja,2.2240190179373562
1413,2022-06-01,Soja,2.2627010931663922
1414,2022-06-02,Soja,2.2441579274556993
1415,2022-06-03,Soja,2.23983399817932
1416,2022-06-06,Soja,2.2542937221463886
1417,2022-06-07,Soja,2.288760353405387
1418,2022-06-08,Soja,2.3027192185644387
1419,2022-06-09,Soja,2.310942198453444
1420,2022-06-10,Soja,2.349548466595216
1421,2022-06-13,Soja,2.408846817557066
1422,2022-06-14,Soja,2.4133678228302102
1423,2022-06-15,Soja,2.390582011799553
1424,2022-06-16,Soja,2.394638932454038
1425,2022-06-17,Soja,2.441146285227033
1426,2022-06-20,Soja,2.4566683642067444
1427,2022-06-21,Soja,2.4265891209013466
1428,2022-06-22,Soja,2.454132168671286
1429,2022-06-23,Soja,2.4752311698169165
1430,2022-06-24,Soja,2.4833916595867724
1431,2022-06-27,Soja,2.4789714123914814
1432,2022-06-28,Soja,2.493530671226329
1433,2022-06-29,Soja,2.454656722524632
1434,2022-06-30,Soja,2.4884918160610625
1435,2022-07-01,Soja,2.530280566896209
1436,2022-07-04,Soja,2.518941381386653
1437,2022-07-05,Soja,2.543583471729202
1438,2022-07-06,Soja,2.564472597060424
1439,2022-07-07,Soja,2.5324334071996346
1440,2022-07-08,Soja,2.490005472148234
1441,2022-07-11,Soja,2.5329397996018486
1442,2022-07-12,Soja,2.566520151296717
1443,2022-07-13,Soja,2.5402032900995803
1444,2022-07-14,Soja,2.5628552072310624
1445,2022-07-15,Soja,2.5418053054434715
1446,2022-07-18,Soja,2.5447411049521462
1447,2022-07-19,Soja,2.5247068296147828
1448,2022-07-20,Soja,2.554923962409529
1449,2022-07-21,Soja,2.5693965054425094
1450,2022-07-22,Soja,2.569168206322635
1451,2022-07-25,Soja,2.5042645668361683
1452,2022-07-26,Soja,2.5093890291305403
1453,2022-07-27,Soja,2.4530753141576924
1454,2022-07-28,Soja,2.4248152905189464
1455,2022-07-29,Soja,2.4269188562365636
1456,2022-08-01,Soja,2.4370774410867684
1457,2022-08-02,Soja,2.4827092648961293
1458,2022-08-03,Soja,2.4880864259212925
1459,2022-08-04,Soja,2.4595481188266213
1460,2022-08-05,Soja,2.445592797942668
1461,2022-08-08,Soja,2.4078735550725368
1462,2022-08-09,Soja,2.4180752899220037
1463,2022-08-10,Soja,2.398798854591588
1464,2022-08-11,Soja,2.434359273360028
1465,2022-08-12,Soja,2.3893453634908544
1466,2022-08-15,Soja,2.404972420937722
1467,2022-08-16,Soja,2.431980064593458
1468,2022-08-17,Soja,2.446579233435768
1469,2022-08-18,Soja,2.4408008644242947
1470,2022-08-19,Soja,2.443099427094896
1471,2022-08-22,Soja,2.4456024492177573
1472,2022-08-23,Soja,2.425960781054217
1473,2022-08-24,Soja,2.436375056873218
1474,2022-08-25,Soja,2.4455889201766134
1475,2022-08-26,Soja,2.4167252078855164
1476,2022-08-29,Soja,2.403462269235064
1477,2022-08-30,Soja,2.453965017001547
1478,2022-08-31,Soja,2.48046336151679
1479,2022-09-01,Soja,2.5029620918250712
1480,2022-09-02,Soja,2.470979763020941
1481,2022-09-05,Soja,2.468496036758433
1482,2022-09-06,Soja,2.507330455625392
1483,2022-09-07,Soja,2.505825832024901
1484,2022-09-08,Soja,2.4927823201449595
1485,2022-09-09,Soja,2.4649427037249385
1486,2022-09-12,Soja,2.445087564985334
1487,2022-09-13,Soja,2.4991363471901673
1488,2022-09-14,Soja,2.485754191120771
1489,2022-09-15,Soja,2.511926920166299
1490,2022-09-16,Soja,2.5179899468877225
1491,2022-09-19,Soja,2.4664300816156275
1492,2022-09-20,Soja,2.449492360762238
1493,2022-09-21,Soja,2.4625939435971453
1494,2022-09-22,Soja,2.440791857145627
1495,2022-09-23,Soja,2.504772069356666
1496,2022-09-26,Soja,2.570710689776717
1497,2022-09-27,Soja,2.5668031767386044
1498,2022-09-28,Soja,2.5675184090772074
1499,2022-09-29,Soja,2.5789704918501597
1500,2022-09-30,Soja,2.5925913099236104
1501,2022-10-03,Soja,2.479691755833064
1502,2022-10-04,Soja,2.471759043114897
1503,2022-10-05,Soja,2.4826929793006767
1504,2022-10-06,Soja,2.496775408331698
1505,2022-10-07,Soja,2.4778427564457846
1506,2022-10-10,Soja,2.4661217011954695
1507,2022-10-11,Soja,2.516520239387479
1508,2022-10-12,Soja,2.5098771811124254
1509,2022-10-13,Soja,2.5060905148516186
1510,2022-10-14,Soja,2.53970542366903
1511,2022-10-17,Soja,2.522722586728146
1512,2022-10-18,Soja,2.502367956187697
1513,2022-10-19,Soja,2.5205212305680726
1514,2022-10-20,Soja,2.4936355879035537
1515,2022-10-21,Soja,2.466638989527189
1516,2022-10-24,Soja,2.537970993174553
1517,2022-10-25,Soja,2.543142251979164
1518,2022-10-26,Soja,2.5740793394669366
1519,2022-10-27,Soja,2.546468125910985
1520,2022-10-28,Soja,2.528590010792222
1521,2022-10-31,Soja,2.470335946572579
1522,2022-11-01,Soja,2.4476674075961546
1523,2022-11-02,Soja,2.4445652383606276
1524,2022-11-03,Soja,2.438315362924424
1525,2022-11-04,Soja,2.409391154438648
1526,2022-11-07,Soja,2.456188106626674
1527,2022-11-08,Soja,2.4465822473699457
1528,2022-11-09,Soja,2.4653941972376954
1529,2022-11-10,Soja,2.535196098637886
1530,2022-11-11,Soja,2.5345077342313664
1531,2022-11-14,Soja,2.5364207513597843
1532,2022-11-15,Soja,2.5385669206121184
1533,2022-11-16,Soja,2.5735647289921024
1534,2022-11-17,Soja,2.5941536393970455
1535,2022-11-18,Soja,2.574548596731695
1536,2022-11-21,Soja,2.5410622776341545
1537,2022-11-22,Soja,2.5700146363899496
1538,2022-11-23,Soja,2.569756824547576
1539,2022-11-24,Soja,2.548883562269919
1540,2022-11-25,Soja,2.5951115385101873
1541,2022-11-28,Soja,2.57664618314854
1542,2022-11-29,Soja,2.538199517173761
1543,2022-11-30,Soja,2.496118905022549
1544,2022-12-01,Soja,2.500827142982105
1545,2022-12-02,Soja,2.5151624639299386
1546,2022-12-05,Soja,2.544980895537273
1547,2022-12-06,Soja,2.535475359348605
1548,2022-12-07,Soja,2.5044288780592043
1549,2022-12-08,Soja,2.5046958525044754
1550,2022-12-09,Soja,2.518115038047853
1551,2022-12-12,Soja,2.5625576285179283
1552,2022-12-13,Soja,2.555492260442436
1553,2022-12-14,Soja,2.550052894917152
1554,2022-12-15,Soja,2.56792445553751
1555,2022-12-16,Soja,2.5591545595768173
1556,2022-12-19,Soja,2.5657797600647148
1557,2022-12-20,Soja,2.519498069815127
1558,2022-12-21,Soja,2.5032736730764453
1559,2022-12-22,Soja,2.4997507294709083
1560,2022-12-23,Soja,2.4825777555322457
1561,2022-12-26,Soja,2.5005493051335463
1562,2022-12-27,Soja,2.5398285661025652
1563,2022-12-28,Soja,2.531397351324167
1564,2022-12-29,Soja,2.5516650730620825
1565,2022-12-30,Soja,2.554300582941114
1566,2023-01-02,Soja,2.586798266789491
1567,2023-01-03,Soja,2.6449409090723486
1568,2023-01-04,Soja,2.6353192322656245
1569,2023-01-05,Soja,2.593880619040069
1570,2023-01-06,Soja,2.5291610013503294
1571,2023-01-09,Soja,2.5377093416904937
1572,2023-01-10,Soja,2.5195909486145407
1573,2023-01-11,Soja,2.50142634804348
1574,2023-01-12,Soja,2.468398064667419
1575,2023-01-13,Soja,2.458702692374244
1576,2023-01-16,Soja,2.4892819048717376
1577,2023-01-17,Soja,2.4652401486805355
1578,2023-01-18,Soja,2.5005474423263654
1579,2023-01-19,Soja,2.4979352842666356
1580,2023-01-20,Soja,2.5152675040426558
1581,2023-01-23,Soja,2.504357833100683
1582,2023-01-24,Soja,2.48323823442377
1583,2023-01-25,Soja,2.446010714531317
1584,2023-01-26,Soja,2.447411963521797
1585,2023-01-27,Soja,2.464877475359192
1586,2023-01-30,Soja,2.469054151027232
1587,2023-01-31,Soja,2.4489352324937146
1588,2023-02-01,Soja,2.438202532407754
1589,2023-02-02,Soja,2.4245230891963407
1590,2023-02-03,Soja,2.4732022605955954
1591,2023-02-06,Soja,2.482219556755113
1592,2023-02-07,Soja,2.507061352543635
1593,2023-02-08,Soja,2.5086360053628294
1594,2023-02-09,Soja,2.5599355950690303
1595,2023-02-10,Soja,2.525697443348194
1596,2023-02-13,Soja,2.509851947224073
1597,2023-02-14,Soja,2.5305786368227197
1598,2023-02-15,Soja,2.539996876220791
1599,2023-02-16,Soja,2.533939555304001
1600,2023-02-17,Soja,2.5092249552281896
1601,2023-02-20,Soja,2.531054896013737
1602,2023-02-21,Soja,2.5325715199665217
1603,2023-02-22,Soja,2.517453621004216
1604,2023-02-23,Soja,2.5103260387628556
1605,2023-02-24,Soja,2.5423238447341094
1606,2023-02-27,Soja,2.525653217439292
1607,2023-02-28,Soja,2.5438356939599736
1608,2023-03-01,Soja,2.525162968968861
1609,2023-03-02,Soja,2.527527261062018
1610,2023-03-03,Soja,2.5358190661256987
1611,2023-03-06,Soja,2.5280397985486016
1612,2023-03-07,Soja,2.5512827546682115
1613,2023-03-08,Soja,2.5258257512424147
1614,2023-03-09,Soja,2.5389122368954635
1615,2023-03-10,Soja,2.5671784835160425
1616,2023-03-13,Soja,2.5770343330009733
1617,2023-03-14,Soja,2.5713118642852213
1618,2023-03-15,Soja,2.5918070817563055
1619,2023-03-16,Soja,2.566075069181139
1620,2023-03-17,Soja,2.585193372037744
1621,2023-03-20,Soja,2.5631861688280333
1622,2023-03-21,Soja,2.5612892860339365
1623,2023-03-22,Soja,2.552694179955276
1624,2023-03-23,Soja,2.590738067722381
1625,2023-03-24,Soja,2.575729875583415
1626,2023-03-27,Soja,2.5395795170458246
1627,2023-03-28,Soja,2.5287909810641738
1628,2023-03-29,Soja,2.5117700124924807
1629,2023-03-30,Soja,2.494309448944998
1630,2023-03-31,Soja,2.4761559528380124
1631,2023-04-03,Soja,2.491275496854706
1632,2023-04-04,Soja,2.498526034900539
1633,2023-04-05,Soja,2.4727347699069444
1634,2023-04-06,Soja,2.482632358180648
1635,2023-04-07,Soja,2.4814016101560212
1636,2023-04-10,Soja,2.496327984655545
1637,2023-04-11,Soja,2.4601998192227823
1638,2023-04-12,Soja,2.4249424260394026
1639,2023-04-13,Soja,2.4230002409506137
1640,2023-04-14,Soja,2.4152742452605813
1641,2023-04-17,Soja,2.415020586162495
1642,2023-04-18,Soja,2.4455291689396716
1643,2023-04-19,Soja,2.4872472052758603
1644,2023-04-20,Soja,2.467766525411833
1645,2023-04-21,Soja,2.465181995452501
1646,2023-04-24,Soja,2.464982390669581
1647,2023-04-25,Soja,2.471205760732639
1648,2023-04-26,Soja,2.4716086502621293
1649,2023-04-27,Soja,2.4315308982365065
1650,2023-04-28,Soja,2.4383389534704962
1651,2023-05-01,Soja,2.4456998029338894
1652,2023-05-02,Soja,2.4678267801840663
1653,2023-05-03,Soja,2.4407373018130807
1654,2023-05-04,Soja,2.4376115486921233
1655,2023-05-05,Soja,2.42301898477173
1656,2023-05-08,Soja,2.450208105813916
1657,2023-05-09,Soja,2.444510670350052
1658,2023-05-10,Soja,2.4208730099418223
1659,2023-05-11,Soja,2.4045059315350463
1660,2023-05-12,Soja,2.4016050906832658
1661,2023-05-15,Soja,2.3864882079032
1662,2023-05-16,Soja,2.406442491547507
1663,2023-05-17,Soja,2.4083664660880326
1664,2023-05-18,Soja,2.428122569775837
1665,2023-05-19,Soja,2.439239779555308
1666,2023-05-22,Soja,2.4270235018695834
1667,2023-05-23,Soja,2.424170423263445
1668,2023-05-24,Soja,2.407877218764145
1669,2023-05-25,Soja,2.4521038982150083
1670,2023-05-26,Soja,2.4325591886920948
1671,2023-05-29,Soja,2.444612883488527
1672,2023-05-30,Soja,2.461906536468868
1673,2023-05-31,Soja,2.468918000688621
1674,2023-06-01,Soja,2.4433995020401644
1675,2023-06-02,Soja,2.4202550860751977
1676,2023-06-05,Soja,2.403473661546576
1677,2023-06-06,Soja,2.3994130904252806
1678,2023-06-07,Soja,2.3931327356678724
1679,2023-06-08,Soja,2.3867063514574856
1680,2023-06-09,Soja,2.3725373441931277
1681,2023-06-12,Soja,2.3685511295333117
1682,2023-06-13,Soja,2.3717718941404597
1683,2023-06-14,Soja,2.3448632043997115
1684,2023-06-15,Soja,2.335239357960405
1685,2023-06-16,Soja,2.345446972496659
1686,2023-06-19,Soja,2.311220905854072
1687,2023-06-20,Soja,2.3211435665129505
1688,2023-06-21,Soja,2.310110236744845
1689,2023-06-22,Soja,2.3099572284438477
1690,2023-06-23,Soja,2.3095756981291222
1691,2023-06-26,Soja,2.3022396906004023
1692,2023-06-27,Soja,2.3304071661521073
1693,2023-06-28,Soja,2.3480385188929715
1694,2023-06-29,Soja,2.3531294390230117
1695,2023-06-30,Soja,2.322147151540685
1696,2023-07-03,Soja,2.326020791892292
1697,2023-07-04,Soja,2.343346880138375
1698,2023-07-05,Soja,2.3466249052774253
1699,2023-07-06,Soja,2.3836797668805505
1700,2023-07-07,Soja,2.361659129494679
1701,2023-07-10,Soja,2.352628248497229
1702,2023-07-11,Soja,2.3363947760160095
1703,2023-07-12,Soja,2.3206400090747823
1704,2023-07-13,Soja,2.3100243263336058
1705,2023-07-14,Soja,2.306045381785482
1706,2023-07-17,Soja,2.3158772397138803
1707,2023-07-18,Soja,2.313595189347418
1708,2023-07-19,Soja,2.2986134496233657
1709,2023-07-20,Soja,2.3092647752908353
1710,2023-07-21,Soja,2.293064661969684
1711,2023-07-24,Soja,2.2638563877675684
1712,2023-07-25,Soja,2.2689145382521283
1713,2023-07-26,Soja,2.2634813563800975
1714,2023-07-27,Soja,2.2767569202244413
1715,2023-07-28,Soja,2.2669930452525016
1716,2023-07-31,Soja,2.2603723746285582
1717,2023-08-01,Soja,2.2897614032528377
1718,2023-08-02,Soja,2.3001229812946824
1719,2023-08-03,Soja,2.3507756163183395
1720,2023-08-04,Soja,2.3278242967967127
1721,2023-08-07,Soja,2.3426856037294845
1722,2023-08-08,Soja,2.339203664187699
1723,2023-08-09,Soja,2.3420656566931704
1724,2023-08-10,Soja,2.3317602979525556
1725,2023-08-11,Soja,2.3381952878793957
1726,2023-08-14,Soja,2.3600242798207343
1727,2023-08-15,Soja,2.3718865176651525
1728,2023-08-16,Soja,2.372828394169142
1729,2023-08-17,Soja,2.3739173099854822
1730,2023-08-18,Soja,2.363346211049461
1731,2023-08-21,Soja,2.3709037082483992
1732,2023-08-22,Soja,2.3489509897080056
1733,2023-08-23,Soja,2.3124468201843125
1734,2023-08-24,Soja,2.3180696564615384
1735,2023-08-25,Soja,2.316935642881242
1736,2023-08-28,Soja,2.3156768191397283
1737,2023-08-29,Soja,2.3134937194199265
1738,2023-08-30,Soja,2.325602490079084
1739,2023-08-31,Soja,2.3542220999508436
1740,2023-09-01,Soja,2.3443490189195475
1741,2023-09-04,Soja,2.341960947118783
1742,2023-09-05,Soja,2.359728142424213
1743,2023-09-06,Soja,2.353789248437301
1744,2023-09-07,Soja,2.3527268086926316
1745,2023-09-08,Soja,2.354531363081302
1746,2023-09-11,Soja,2.3304201716952715
1747,2023-09-12,Soja,2.33263177156765
1748,2023-09-13,Soja,2.3159706169587837
1749,2023-09-14,Soja,2.2975465961230555
1750,2023-09-15,Soja,2.2927232255909025
1751,2023-09-18,Soja,2.285817874378745
1752,2023-09-19,Soja,2.2985390825011023
1753,2023-09-20,Soja,2.301602050669962
1754,2023-09-21,Soja,2.32853920730855
1755,2023-09-22,Soja,2.326846936101845
1756,2023-09-25,Soja,2.3401576202456296
1757,2023-09-26,Soja,2.346665798790465
1758,2023-09-27,Soja,2.369569231250188
1759,2023-09-28,Soja,2.363797448641229
1760,2023-09-29,Soja,2.364716061694669
1761,2023-10-02,Soja,2.3864526854105614
1762,2023-10-03,Soja,2.427915975961526
1763,2023-10-04,Soja,2.4232996057709366
1764,2023-10-05,Soja,2.4325041450690827
1765,2023-10-06,Soja,2.42327139246821
1766,2023-10-09,Soja,2.408511561845581
1767,2023-10-10,Soja,2.3765958027305443
1768,2023-10-11,Soja,2.371375770002496
1769,2023-10-12,Soja,2.3709900005051967
1770,2023-10-13,Soja,2.396527383288774
1771,2023-10-16,Soja,2.3689142321395655
1772,2023-10-17,Soja,2.366351691538108
1773,2023-10-18,Soja,2.3790149625249466
1774,2023-10-19,Soja,2.37223920940424
1775,2023-10-20,Soja,2.362614829157208
1776,2023-10-23,Soja,2.3548198251272106
1777,2023-10-24,Soja,2.3504992151593087
1778,2023-10-25,Soja,2.3599616369399565
1779,2023-10-26,Soja,2.354672799384199
1780,2023-10-27,Soja,2.3565700959648694
1781,2023-10-30,Soja,2.3753526792070696
1782,2023-10-31,Soja,2.3724804253689586
